station_id,name,phase,Line,Layout,confidence,position_source,catchment_area_km2,population,population_density,built_volume,built_volume_density,built_surface,built_surface_density,population_2030,population_core400,core_share,intersection_count,intersection_density,street_length_km,street_density,circuity,pnr,network_catchment_km2,poi_education,poi_healthcare,poi_retail,poi_office,poi_government,poi_transport,poi_leisure,poi_total,dist_cbd_km,dist_nearest_centre_km,bus_stops_500m,parking_area_m2,competing_rail_1km,metro_betweenness,metro_degree,metro_closeness,is_interchange,is_terminal,city,poi_total_pctl,poi_education_pctl,poi_healthcare_pctl,poi_retail_pctl,poi_office_pctl,poi_government_pctl,poi_transport_pctl,poi_leisure_pctl,bus_stops_500m_pctl,parking_area_m2_pctl
MAA119,Villivakkam Bus Terminus,phase2,Red Line,Underground,medium,nominatim,2.007391033949412,58006.13524532318,28896.28092599371,8090477.0,4030344.294246702,877983.0,437375.17262524844,61215.14214038849,14641.70639038086,0.25241651298534606,424,211.21943499259706,100.08323684893945,49.857369668545424,1.0043726976010277,0.4227255157699257,0.8499400798897631,4.0,4.0,5.0,1.0,0.0,1.0,1.0,16.0,8.703718822361964,5.85084939811761,6,853.5243933503527,1,0.08448993754337265,2.0,6.450755694420259e-05,0,0,chennai,0.291044776119403,0.4925373134328358,0.3656716417910448,0.44029850746268656,0.35447761194029853,0.40298507462686567,0.43283582089552236,0.29850746268656714,0.7835820895522388,0.7649253731343284
MAA120,Villivakkam CTH Road,phase2,Red Line,Underground,medium,nominatim,2.007391033949412,54840.735612004995,27319.408468269085,7648979.0,3810408.0722883022,812662.0,404834.92566026864,57874.6268068552,18174.960891723633,0.331413513857845,439,218.69182066450497,98.10098716801868,48.869894060955,1.0048059562674059,0.4312696485621623,0.8671190781690503,7.0,2.0,4.0,1.0,0.0,2.0,2.0,18.0,9.31662330650234,5.25870899205805,2,0.0,2,0.09776197085357391,2.0,6.71756958738051e-05,0,0,chennai,0.3246268656716418,0.667910447761194,0.19402985074626866,0.3880597014925373,0.35447761194029853,0.40298507462686567,0.6940298507462687,0.40298507462686567,0.3880597014925373,0.35074626865671643
MAA121,Virugambakkam,phase2,Red Line,Elevated,medium,nominatim,2.007391033949412,64078.53933620453,31921.303947509496,8937433.0,4452263.086189131,918653.0,457635.30097701476,67623.48245048523,15869.105590820312,0.24765086338124798,420,209.22679881342162,100.45016946378136,50.04016046945879,1.0051272142900327,0.4462026092052661,0.8971435770187913,6.0,27.0,4.0,0.0,0.0,1.0,5.0,43.0,11.301863349096342,4.685452206607409,2,0.0,0,0.10406546379828822,2.0,7.223318671467857e-05,0,0,chennai,0.6119402985074627,0.6343283582089553,0.9514925373134329,0.3880597014925373,0.13059701492537312,0.40298507462686567,0.43283582089552236,0.7873134328358209,0.3880597014925373,0.35074626865671643
MAA122,Adyar Junction,phase2,Purple Line,Underground,medium,nominatim_stem,2.007391033949412,54484.3308918681,27141.862233325664,7599269.0,3785644.586171599,663094.0,330326.2736485405,57748.935183517635,15959.6801071167,0.2929223842133797,250,124.53976119846524,83.3796902428327,41.536346846577544,1.0052342404159575,0.4403536051888545,0.8853834566675748,14.0,12.0,43.0,2.0,3.0,0.0,3.0,77.0,10.169873148372028,2.117378926293801,9,0.0,0,0.2218945176960444,2.0,6.636625391212626e-05,0,0,chennai,0.9253731343283582,0.9402985074626866,0.6567164179104478,0.9402985074626866,0.5,0.9850746268656716,0.15298507462686567,0.5447761194029851,0.914179104477612,0.35074626865671643
MAA123,Alapakkam Junction,phase2,Yellow Line,Elevated,low,nominatim_stem,2.007391033949412,41457.51093542576,20652.43404712274,8250631.0,4110126.4579066182,886344.0,441540.28039876994,43684.5980707407,11844.170669555664,0.28569420600296414,431,214.70654830615408,104.22235433185348,51.91930848012345,1.004794918493034,0.480833157791748,0.9667724263173999,1.0,4.0,4.0,2.0,0.0,1.0,0.0,12.0,13.962178940522744,6.524673667550983,0,0.0,0,0.126734906315059,2.0,6.622019564214815e-05,0,0,chennai,0.23134328358208955,0.20522388059701493,0.3656716417910448,0.3880597014925373,0.5,0.40298507462686567,0.43283582089552236,0.12686567164179105,0.09328358208955224,0.35074626865671643
MAA124,Kolathur Junction,phase2,Red Line,Underground,medium,nominatim_stem,2.007391033949412,32420.73495864868,16150.682358515363,7369170.0,3671018.688123577,867346.0,432076.25486577617,34137.693744659424,7423.999710083008,0.22898924776233529,576,286.93960980126394,131.84518279345974,65.6798703210619,1.005170782430449,0.49300582413366206,0.9912470241761884,0.0,5.0,33.0,1.0,0.0,1.0,3.0,43.0,9.639551303324918,5.467572558805381,6,124.04188380767434,0,0.05725190839694656,2.0,5.677397774811074e-05,0,0,chennai,0.6119402985074627,0.06343283582089553,0.44029850746268656,0.8992537313432836,0.35447761194029853,0.40298507462686567,0.43283582089552236,0.5447761194029851,0.7835820895522388,0.7089552238805971
MAA125,Nookampalayam Depot,phase2,Purple Line,Elevated,low,nominatim_stem,2.007391033949412,8001.883227586746,3986.210505206631,2424488.0,1207780.6261941784,378253.0,188430.1531704123,8362.526825107634,3042.5613259524107,0.3802306581359603,280,139.48453254228107,60.483123723459805,30.130215140227648,1.005219809321482,0.1721491883692948,0.3461264803215501,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.94499605162419,12.695493604274013,0,0.0,0,0.006823964839232015,2.0,3.276126123140174e-05,0,0,chennai,0.022388059701492536,0.06343283582089553,0.04477611940298507,0.16791044776119404,0.13059701492537312,0.40298507462686567,0.15298507462686567,0.12686567164179105,0.09328358208955224,0.35074626865671643
MAA126,Perambur Market,phase2,Purple Line,Underground,low,nominatim_stem,2.007391033949412,55705.32040596008,27750.109203369047,7769568.0,3870480.573340949,889460.0,443092.5439823476,58787.04163360596,13968.27991104126,0.2507530664799255,393,195.77650460398738,100.07637177379178,49.85394976926742,1.0051396419724055,0.47713525132175344,0.9593373442055297,11.0,14.0,3.0,1.0,0.0,4.0,4.0,37.0,5.169277904192475,7.845966759518859,3,0.0,2,0.10944367337497109,2.0,5.61688406136459e-05,0,0,chennai,0.5447761194029851,0.8955223880597015,0.7126865671641791,0.3208955223880597,0.35447761194029853,0.40298507462686567,0.9402985074626866,0.6828358208955224,0.5,0.35074626865671643
MAA127,SIPCOT I,phase2,Purple Line,Elevated,low,nominatim_stem,2.007391033949412,72227.39025449753,35980.727737133915,10074004.0,5018456.209889535,665794.0,331671.3030694839,76223.14325094223,24389.052047729492,0.3376704040086899,264,131.5139878255793,74.33559715856708,37.030950074693024,1.0050188239131528,0.3450751027901162,0.69381466103179,6.0,14.0,20.0,9.0,0.0,1.0,5.0,55.0,5.578051182451602,3.1225919951990053,6,2069.286757232082,1,0.3336803145963451,2.0,8.021763531934343e-05,0,0,chennai,0.8059701492537313,0.6343283582089553,0.7126865671641791,0.8022388059701493,0.8432835820895522,0.40298507462686567,0.43283582089552236,0.7873134328358209,0.7835820895522388,0.8432835820895522
MAA128,SIPCOT II,phase2,Purple Line,Elevated,low,nominatim_stem,2.007391033949412,72227.39025449753,35980.727737133915,10074004.0,5018456.209889535,665794.0,331671.3030694839,76223.14325094223,24389.052047729492,0.3376704040086899,264,131.5139878255793,74.33559715856708,37.030950074693024,1.0050188239131528,0.3450751027901162,0.69381466103179,6.0,14.0,20.0,9.0,0.0,1.0,5.0,55.0,5.578051182451602,3.1225919951990053,6,2069.286757232082,1,0.33605135322692575,2.0,8.021763531934343e-05,0,0,chennai,0.8059701492537313,0.6343283582089553,0.7126865671641791,0.8022388059701493,0.8432835820895522,0.40298507462686567,0.43283582089552236,0.7873134328358209,0.7835820895522388,0.8432835820895522
MAA129,Saligramam Warehouse,phase2,Yellow Line,Elevated,low,nominatim_stem,2.007391033949412,92234.93572998047,45947.66747987023,12864581.0,6408607.382633253,935343.0,465949.57543462433,97337.54307556152,33065.16134643555,0.3584884738602132,356,177.3446199466145,94.07272176828397,46.863177217247,1.0052682877471832,0.3573977892199883,0.7185908921745592,10.0,26.0,9.0,2.0,0.0,2.0,5.0,54.0,10.097437596771684,3.0897753141465096,3,0.0,0,0.1669558177191765,2.0,7.676783338173282e-05,0,0,chennai,0.7723880597014925,0.8507462686567164,0.9328358208955224,0.5746268656716418,0.5,0.40298507462686567,0.6940298507462687,0.7873134328358209,0.5,0.35074626865671643
MAA130,Semmancheri I,phase2,Purple Line,Elevated,low,nominatim_stem,2.007391033949412,9534.930085496046,4749.911663566957,3078658.0,1533661.3285269784,394238.0,196393.22550144218,9650.103033760563,2487.994429614395,0.26093473232687675,217,108.10051272026783,64.74912344612959,32.255361487163704,1.0051119276148182,0.3249001376065475,0.6532504866912272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.490762830206513,12.312635705157323,1,0.0,0,0.05155563266250289,2.0,3.5849235561274597e-05,0,0,chennai,0.022388059701492536,0.06343283582089553,0.04477611940298507,0.16791044776119404,0.13059701492537312,0.40298507462686567,0.15298507462686567,0.12686567164179105,0.2537313432835821,0.35074626865671643
MAA131,Semmancheri II,phase2,Purple Line,Elevated,low,nominatim_stem,2.007391033949412,9534.930085496046,4749.911663566957,3078658.0,1533661.3285269784,394238.0,196393.22550144218,9650.103033760563,2487.994429614395,0.26093473232687675,217,108.10051272026783,64.74912344612959,32.255361487163704,1.0051119276148182,0.3249001376065475,0.6532504866912272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.490762830206513,12.312635705157323,1,0.0,0,0.02943557714550081,2.0,3.5849235561274597e-05,0,0,chennai,0.022388059701492536,0.06343283582089553,0.04477611940298507,0.16791044776119404,0.13059701492537312,0.40298507462686567,0.15298507462686567,0.12686567164179105,0.2537313432835821,0.35074626865671643
MAA132,Sholinganallur Lake I,phase2,Purple Line,Elevated,low,nominatim_stem,2.007391033949412,21877.228378400207,10898.339191720996,7340224.0,3656598.9764129734,524796.0,261431.87407163906,22994.243521995842,8235.014846920967,0.3764194762007216,191,95.14837755562745,54.776920638981046,27.28761846226393,1.0052711025674872,0.32086235791430695,0.6451320489197347,1.0,3.0,0.0,4.0,0.0,0.0,2.0,10.0,20.682369206321138,8.454150469852788,3,0.0,0,0.10785334258616701,2.0,4.130105251501641e-05,0,0,chennai,0.15298507462686567,0.20522388059701493,0.2798507462686567,0.06343283582089553,0.6455223880597015,0.40298507462686567,0.15298507462686567,0.40298507462686567,0.5,0.35074626865671643
MAA133,Sholinganallur Lake II,phase2,Purple Line,Elevated,low,nominatim_stem,2.007391033949412,21877.228378400207,10898.339191720996,7340224.0,3656598.9764129734,524796.0,261431.87407163906,22994.243521995842,8235.014846920967,0.3764194762007216,191,95.14837755562745,54.776920638981046,27.28761846226393,1.0052711025674872,0.32086235791430695,0.6451320489197347,1.0,3.0,0.0,4.0,0.0,0.0,2.0,10.0,20.682369206321138,8.454150469852788,3,0.0,0,0.0898970622253065,2.0,4.130105251501641e-05,0,0,chennai,0.15298507462686567,0.20522388059701493,0.2798507462686567,0.06343283582089553,0.6455223880597015,0.40298507462686567,0.15298507462686567,0.40298507462686567,0.5,0.35074626865671643
